EIIN,Institution_Name,Institution_Type,Management,Establishment_Year,Division,District,Madrasah_Type,College_Type,Computer_Facility_2010,Internet_2010,Year,Total_Students,Female_Students,Disabled_Students,Teachers,TSR,Dropout_Rate,Completion_Rate,Pass_Rate,Computer_Facility,Internet_Access,Electricity_Access,Girls_Toilet,Budget,Community_Contribution,Solar_System,Data_Source,Cluster,Infrastructure_Score
935489,Ins_625 College,College,Public,1956,Khulna,Magura,,School and College,1,0,2012,989,543,42,0.28712871287128716,28.59208087305877,18.623578123453814,81.37642187654617,74.64253458415462,1,0.0,1.0,1,0.31896576951061,1800095.18,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.24562149861669114
935489,Ins_625 College,College,Public,1956,Khulna,Magura,,School and College,1,0,2013,709,371,45,0.22772277227722776,25.22860434905636,21.888591480654075,78.11140851934593,77.03441619163347,1,0.0,0.625472917203927,1,0.426766472168013,1700547.28,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.2817000677671748
935489,Ins_625 College,College,Public,1956,Khulna,Magura,,School and College,1,0,2014,649,380,38,0.1683168316831683,29.001755454393077,20.07097908044297,79.92902091955703,76.91497451579086,1,0.0,0.8239554651739842,1,0.15650306023438884,770620.65,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.12874657962214492
935489,Ins_625 College,College,Public,1956,Khulna,Magura,,School and College,1,0,2015,978,504,37,0.26732673267326734,29.733749149995813,19.91137156068229,80.08862843931772,80.80575830878901,1,1.0,1.0,1,0.47117358305941,569487.42,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.5157848113316852
935489,Ins_625 College,College,Public,1956,Khulna,Magura,,School and College,1,0,2016,826,299,46,0.2376237623762376,27.82101084276201,16.833401466462234,83.16659853353777,81.37929381101003,1,0.0,0.6926977702678269,1,0.05791500540182269,161310.07,1,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.10024463141378262
935489,Ins_625 College,College,Public,1956,Khulna,Magura,,School and College,1,0,2017,1010,470,56,0.29702970297029707,28.43438773625308,14.975796337709692,85.0242036622903,83.22618581208172,1,1.0,0.9460828775755252,1,0.5655357881985357,2741816.27,1,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.571876804990357
935489,Ins_625 College,College,Public,1956,Khulna,Magura,,School and College,1,0,2018,1169,565,36,0.3564356435643565,28.03251530347025,16.765421152503432,83.23457884749656,78.13931706319073,1,1.0,0.8485064495470338,1,0.3537028457722404,2184822.58,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4837821159554272
935489,Ins_625 College,College,Public,1956,Khulna,Magura,,School and College,1,0,2019,1017,460,33,0.28712871287128716,29.76688197527364,13.534755166089314,86.46524483391069,80.96713280568724,1,1.0,0.8581123167079003,1,0.20150204473531308,437049.79,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.3868896362290427
935489,Ins_625 College,College,Public,1956,Khulna,Magura,,School and College,1,0,2020,1103,426,50,0.31683168316831684,29.376646426815075,15.01216761204472,84.98783238795528,84.20946986213197,1,1.0,1.0,1,0.26600584835135127,1521062.03,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4280524291261707
935489,Ins_625 College,College,Public,1956,Khulna,Magura,,School and College,1,0,2021,942,549,44,0.26732673267326734,28.71846948439677,13.931430163350088,86.06856983664991,82.86418338789143,1,1.0,1.0,1,0.5075618039250426,1115083.26,1,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.5339789217645015
5688150,Ins_667 School,Secondary School,Private,1958,Rangpur,Thakurgaon,,,0,0,2010,613,327,29,0.14851485148514854,29.744146164241215,33.41025763538753,66.58974236461248,80.62765043073382,0,0.0,0.7370039937029582,0,0.33578127709376726,1058128.95,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.2124450939924282
5688150,Ins_667 School,Secondary School,Private,1958,Rangpur,Thakurgaon,,,0,0,2011,576,368,32,0.099009900990099,37.13880877285063,36.23321792027899,63.76678207972101,85.38555395985672,0,0.0,0.7935946897904469,1,0.6559230227045448,2584439.07,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.3576644816493021
5688150,Ins_667 School,Secondary School,Private,1958,Rangpur,Thakurgaon,,,0,0,2012,549,268,24,0.08910891089108912,36.74547423496061,30.432647201139957,69.56735279886004,80.87095993726237,0,0.0,0.7236967761372591,0,0.7316108090853362,4445711.9,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.39253807780999483
5688150,Ins_667 School,Secondary School,Private,1958,Rangpur,Thakurgaon,,,0,0,2013,488,285,20,0.099009900990099,30.56891783031315,31.38778133658115,68.61221866341884,80.05892877232303,0,0.0,0.7016631577589316,1,0.4512281214203574,372468.25,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.2553170310072084
5688150,Ins_667 School,Secondary School,Private,1958,Rangpur,Thakurgaon,,,0,0,2014,490,235,18,0.099009900990099,32.14513584457125,33.05848675170645,66.94151324829355,81.10706642776915,0,0.0,0.8386406606116763,1,0.2933282201271056,763709.17,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.1763670803605825
5688150,Ins_667 School,Secondary School,Private,1958,Rangpur,Thakurgaon,,,0,0,2015,588,324,30,0.12871287128712872,31.261270601300616,27.605439055557156,72.39456094444284,83.84524949017579,0,1.0,0.8900189381870954,1,0.4107536378011079,1114104.82,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4439906802866926
5688150,Ins_667 School,Secondary School,Private,1958,Rangpur,Thakurgaon,,,0,0,2016,549,314,30,0.099009900990099,35.072349543137285,27.645949679683227,72.35405032031677,83.58017321893773,0,1.0,0.8414540469417109,1,0.6490457050302454,2935727.31,1,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.5542258228121524
5688150,Ins_667 School,Secondary School,Private,1958,Rangpur,Thakurgaon,,,0,0,2017,567,271,20,0.13861386138613863,28.68688977376223,33.67281894697377,66.32718105302624,84.30455696748187,0,1.0,0.9347131189849474,0,0.6222176479596292,1515661.34,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.5526929823956562
5688150,Ins_667 School,Secondary School,Private,1958,Rangpur,Thakurgaon,,,0,0,2018,744,403,41,0.18811881188118812,30.114190177998164,35.09955965035094,64.90044034964906,78.29578537317391,0,1.0,1.0,1,0.543699191683091,3270183.1,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.5282852394059019
5688150,Ins_667 School,Secondary School,Private,1958,Rangpur,Thakurgaon,,,0,0,2019,893,455,48,0.22772277227722776,30.85858329470831,29.6255573538092,70.3744426461908,87.14143961152467,0,1.0,0.9216737708875784,1,0.2664801422058994,247917.21,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.40155690278611805
5688150,Ins_667 School,Secondary School,Private,1958,Rangpur,Thakurgaon,,,0,0,2020,265,134,10,0.0396039603960396,27.26042931970548,33.318185894407435,66.68181410559257,84.76073065080992,0,1.0,0.9575121361844032,1,0.4421847504922259,440981.4,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4329735633649249
5688150,Ins_667 School,Secondary School,Private,1958,Rangpur,Thakurgaon,,,0,0,2021,100,47,5,0.0,31.22226270859619,25.68517087682943,74.31482912317057,86.64301640038892,0,1.0,1.0,1,0.500224060066619,1944821.82,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4501120300333095
8329816,Ins_108 School,Secondary School,Public,1970,Chattogram,Noakhali,,,0,0,2010,460,255,27,0.0693069306930693,35.415096304360034,28.950185344125263,71.04981465587474,84.06302194343198,0,0.0,0.5852643276536713,1,0.35608155917722895,1398023.36,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.19883285879653526
8329816,Ins_108 School,Secondary School,Public,1970,Chattogram,Noakhali,,,0,0,2011,633,345,37,0.11881188118811882,35.82596640285173,33.511860675011555,66.48813932498845,84.67146116885581,0,0.0,0.7024743859735582,1,0.15790576699802872,718806.4,1,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.11459644785545
8329816,Ins_108 School,Secondary School,Public,1970,Chattogram,Noakhali,,,0,0,2012,584,271,32,0.10891089108910891,35.31924998621743,31.338861902667283,68.66113809733272,87.7781134680607,0,1.0,0.7590171753864059,1,0.45857169029140105,775680.28,1,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.46195911247243326
8329816,Ins_108 School,Secondary School,Public,1970,Chattogram,Noakhali,,,0,0,2013,434,205,18,0.0594059405940594,37.34328108891546,33.58720775930166,66.41279224069834,79.67036137616567,0,1.0,0.9388457383032784,1,0.4175052190317515,1828699.91,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4265743916940936
8329816,Ins_108 School,Secondary School,Public,1970,Chattogram,Noakhali,,,0,0,2014,312,171,14,0.0396039603960396,31.622077051627443,29.120894368013865,70.87910563198614,85.45183714484007,0,0.0,0.6261170754979516,1,0.25913479897115177,1518912.69,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.14144858760438778
8329816,Ins_108 School,Secondary School,Public,1970,Chattogram,Noakhali,,,0,0,2015,464,285,20,0.099009900990099,30.077846705820093,30.00455318899724,69.99544681100275,85.51400607628571,0,0.0,0.8151498089272089,1,0.4165996082744306,1211883.9,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.238002774434245
8329816,Ins_108 School,Secondary School,Public,1970,Chattogram,Noakhali,,,0,0,2016,771,419,45,0.1782178217821782,33.281362775002336,28.21288429117391,71.7871157088261,82.78990682126248,0,1.0,0.8071630474510536,1,0.2951677161923537,1144217.11,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4010492046308303
8329816,Ins_108 School,Secondary School,Public,1970,Chattogram,Noakhali,,,0,0,2017,123,61,6,0.0,31.69332386358697,28.92419560499071,71.07580439500929,86.60234128041078,0,1.0,1.0,1,0.6676796869247821,442171.34,1,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.533839843462391
8329816,Ins_108 School,Secondary School,Public,1970,Chattogram,Noakhali,,,0,0,2018,1149,683,75,0.36633663366336633,26.877873783366574,34.032748353160265,65.96725164683974,86.92540217068311,0,1.0,0.8289480606395673,1,0.4041188554383129,581438.33,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.5119604178181664
8329816,Ins_108 School,Secondary School,Public,1970,Chattogram,Noakhali,,,0,0,2019,247,122,15,0.0297029702970297,30.406248633424976,29.284253248359377,70.71574675164062,80.79768059804134,0,1.0,1.0,1,0.1853421148746787,139978.54,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.30158194852644826
8329816,Ins_108 School,Secondary School,Public,1970,Chattogram,Noakhali,,,0,0,2020,795,436,45,0.21782178217821785,29.00761478658616,23.991890559765594,76.0081094402344,85.7970020997159,0,1.0,1.0,1,0.2874815373089545,1476912.72,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4090873033079426
8329816,Ins_108 School,Secondary School,Public,1970,Chattogram,Noakhali,,,0,0,2021,724,368,33,0.19801980198019803,27.92497782112205,26.486365520263032,73.51363447973696,86.28974499724397,0,1.0,0.9938288292330808,1,0.35686658793390347,1298525.68,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.43783923456101115
8119842,Ins_814 College,College,Private,1963,Mymensingh,Jamalpur,,Degree (Pass),1,0,2010,507,271,32,0.12871287128712872,28.124929499449333,23.46431909783316,76.53568090216685,79.93577148474144,1,0.0,0.7967942996706113,1,0.08416688474065398,420360.3,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.08069730375646561
8119842,Ins_814 College,College,Private,1963,Mymensingh,Jamalpur,,Degree (Pass),1,0,2011,672,384,32,0.19801980198019803,25.862657034647142,21.670800086743284,78.32919991325672,79.78258900210722,1,0.0,0.8001236059784784,0,0.49498628694662034,2848061.16,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.30689908406736954
8119842,Ins_814 College,College,Private,1963,Mymensingh,Jamalpur,,Degree (Pass),1,0,2012,869,506,44,0.25742574257425743,27.5924343897992,24.68772746120221,75.31227253879779,79.32390764664798,1,0.0,0.7190785621529885,1,0.5165522052692523,2843410.83,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.3355038254069034
8119842,Ins_814 College,College,Private,1963,Mymensingh,Jamalpur,,Degree (Pass),1,0,2013,1272,667,47,0.43564356435643564,25.946688066064784,17.532239728986106,82.4677602710139,79.1385915023985,1,0.0,0.7610378918090139,1,0.5254176696237002,1361530.74,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.3934019041187808
8119842,Ins_814 College,College,Private,1963,Mymensingh,Jamalpur,,Degree (Pass),1,0,2014,1300,598,93,0.38613861386138615,29.057758940023177,21.83198199569211,78.1680180043079,80.47264164819973,1,1.0,1.0,1,0.08870634378066566,198592.8,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.3601947560487487
8119842,Ins_814 College,College,Private,1963,Mymensingh,Jamalpur,,Degree (Pass),1,0,2015,906,473,45,0.27722772277227725,26.853500364891172,16.465472791230255,83.53452720876975,81.15893857432494,1,1.0,0.837752923269927,1,0.8225932739170009,4994057.69,1,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.6944649537901836
8119842,Ins_814 College,College,Private,1963,Mymensingh,Jamalpur,,Degree (Pass),1,0,2016,580,296,28,0.11881188118811882,32.28805652769792,18.510261534101932,81.48973846589807,78.81687569320674,1,0.0,0.888461788488096,1,0.0,0.0,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.03564356435643565
8119842,Ins_814 College,College,Private,1963,Mymensingh,Jamalpur,,Degree (Pass),1,0,2017,1284,745,63,0.4158415841584159,27.30226922534921,20.659360527061263,79.34063947293873,83.23427420717944,1,1.0,1.0,1,0.2772810958876476,807991.56,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.46339302319134856
8119842,Ins_814 College,College,Private,1963,Mymensingh,Jamalpur,,Degree (Pass),1,0,2018,491,251,26,0.10891089108910891,29.296928303840716,20.59787575315064,79.40212424684935,81.9779932038473,1,1.0,1.0,1,0.271662412925981,1630875.1,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.3685044737897232
8119842,Ins_814 College,College,Private,1963,Mymensingh,Jamalpur,,Degree (Pass),1,0,2019,824,325,34,0.2376237623762376,28.238376863746755,17.257238494659735,82.74276150534027,83.09879221554736,1,1.0,0.9809442442056798,1,0.4522634926578893,2813298.39,1,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.497418875041816
8119842,Ins_814 College,College,Private,1963,Mymensingh,Jamalpur,,Degree (Pass),1,0,2020,719,385,52,0.19801980198019803,27.920402514577532,17.00675259642831,82.99324740357169,81.73210331668228,1,1.0,1.0,1,0.1834377234838297,678161.98,1,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.35112480233597426
8119842,Ins_814 College,College,Private,1963,Mymensingh,Jamalpur,,Degree (Pass),1,0,2021,1161,710,53,0.31683168316831684,30.929104961694637,13.836730775733992,86.163269224266,80.51209329223872,1,1.0,1.0,1,0.30268232487430236,1936178.38,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4463906673876462
4369923,Ins_948 School,Secondary School,Private,1959,Sylhet,Moulvibazar,,,0,0,2010,752,407,32,0.18811881188118812,31.115837848495076,37.421436617170976,62.578563382829024,78.75093350080132,0,0.0,0.6017902585653292,1,0.3328784499470232,977538.54,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.22287486853786803
4369923,Ins_948 School,Secondary School,Private,1959,Sylhet,Moulvibazar,,,0,0,2011,440,226,22,0.0594059405940594,37.639180492514654,38.30876760302097,61.69123239697903,86.05054839384515,0,0.0,0.6270853074352767,1,0.4779164462662251,2990620.34,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.2567800053113304
4369923,Ins_948 School,Secondary School,Private,1959,Sylhet,Moulvibazar,,,0,0,2012,697,424,37,0.1683168316831683,31.086008710336436,34.602909513560256,65.39709048643974,87.92680416358758,0,0.0,0.7842335787906539,1,0.367279978064817,2301742.47,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.23413503853735898
4369923,Ins_948 School,Secondary School,Private,1959,Sylhet,Moulvibazar,,,0,0,2013,385,219,20,0.0693069306930693,30.87435418169253,30.878744637094066,69.12125536290594,83.99066967363704,0,1.0,0.6420896370975234,1,0.08124600822416368,293611.02,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.26141508332000263
4369923,Ins_948 School,Secondary School,Private,1959,Sylhet,Moulvibazar,,,0,0,2014,393,232,17,0.07920792079207921,30.071767423664408,29.794839728124497,70.20516027187551,88.9193534300926,0,0.0,0.8303909975447623,1,0.29071297791334644,1372487.14,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.16911886519429697
4369923,Ins_948 School,Secondary School,Private,1959,Sylhet,Moulvibazar,,,0,0,2015,906,411,48,0.22772277227722776,31.793057845951804,29.99298311574623,70.00701688425377,83.57468108982349,0,1.0,0.7288612289100321,1,0.4277740652064176,2623039.29,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4822038642863771
4369923,Ins_948 School,Secondary School,Private,1959,Sylhet,Moulvibazar,,,0,0,2016,722,461,32,0.1584158415841584,33.72459262884142,29.087697618345675,70.91230238165433,88.35535550161697,0,1.0,0.7092163052794814,1,0.2807049780565742,631243.47,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.3878772415035346
4369923,Ins_948 School,Secondary School,Private,1959,Sylhet,Moulvibazar,,,0,0,2017,524,311,28,0.11881188118811882,30.39076912266626,30.6875520610533,69.3124479389467,83.47410287507707,0,1.0,0.7550197927292865,1,0.30668316365074505,491769.86,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.38898514618180824
4369923,Ins_948 School,Secondary School,Private,1959,Sylhet,Moulvibazar,,,0,0,2018,530,307,28,0.12871287128712872,28.384929024177683,32.00603831814526,67.99396168185474,83.23332571534289,0,1.0,1.0,1,0.3024557541944427,603422.66,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.38984173848335996
4369923,Ins_948 School,Secondary School,Private,1959,Sylhet,Moulvibazar,,,0,0,2019,948,446,48,0.28712871287128716,27.545933773756012,25.746572536893805,74.25342746310619,81.75600177613086,0,1.0,1.0,1,0.30096323040264805,847517.68,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4366202290627102
4369923,Ins_948 School,Secondary School,Private,1959,Sylhet,Moulvibazar,,,0,0,2020,1096,517,50,0.32673267326732675,28.512668691021513,27.675660256978567,72.32433974302143,89.15088662553269,0,1.0,0.9476884715389952,1,0.21659404591962564,823279.57,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.40631682494001087
4369923,Ins_948 School,Secondary School,Private,1959,Sylhet,Moulvibazar,,,0,0,2021,1238,748,58,0.36633663366336633,29.18353630341486,25.14471838269447,74.85528161730554,89.28770730623074,0,1.0,1.0,1,0.675744755585974,2960053.95,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.6477733678919969
1450279,Ins_12 College,College,Private,1961,Rangpur,Thakurgaon,,Degree (Pass),0,0,2010,814,449,54,0.24752475247524752,26.540153244821653,26.70227476881078,73.29772523118922,83.29241520555361,0,0.0,0.6853645617046582,1,0.01369390671418642,78461.72,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.08110437909966746
1450279,Ins_12 College,College,Private,1961,Rangpur,Thakurgaon,,Degree (Pass),0,0,2011,332,127,10,0.07920792079207921,25.45272370521471,20.17264006237169,79.8273599376283,80.45168816033834,0,0.0,0.8614608925563492,1,0.41900738964972145,1618552.3,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.23326607106248448
1450279,Ins_12 College,College,Private,1961,Rangpur,Thakurgaon,,Degree (Pass),0,0,2012,358,145,10,0.099009900990099,23.457787839818543,20.041833961149024,79.95816603885098,74.94212461931882,0,1.0,0.6225605606465333,1,0.45145744029066964,864846.13,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4554316904423645
1450279,Ins_12 College,College,Private,1961,Rangpur,Thakurgaon,,Degree (Pass),0,0,2013,885,425,35,0.26732673267326734,26.846262241432783,21.07971355165122,78.92028644834878,76.34288052002833,0,0.0,0.8169338287810664,1,0.2778541042728933,1000177.1,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.21912507193842684
